Symbol,Price (₹),Signal,Rule score,ML signal,ML conf %,RSI,Stop Loss (₹),Target (₹)
SBIN,1037.7,BUY,+5/6,HOLD,94.9,55.8,1010.12,1092.85
HDFCBANK,829.85,HOLD,+2/6,HOLD,95.0,70.6,,
RELIANCE,1321.3,HOLD,-1/6,HOLD,90.4,52.1,,
TCS,2057.6,HOLD,-1/6,HOLD,93.3,40.6,,
INFY,1042.2,HOLD,-1/6,HOLD,85.2,41.8,,
ICICIBANK,1426.9,HOLD,+2/6,HOLD,90.8,75.3,,
WIPRO,174.32,HOLD,-2/6,HOLD,92.5,37.6,,
AXISBANK,1339.6,HOLD,+1/6,HOLD,86.5,50.8,,
