Symbol,Price (₹),Signal,Rule score,ML signal,ML conf %,RSI,Stop Loss (₹),Target (₹)
SBIN,1022.1,HOLD,+1/6,HOLD,98.2,49.4,,
HDFCBANK,817.55,BUY,+4/6,HOLD,93.7,60.2,790.98,870.69
RELIANCE,1279.8,HOLD,-2/6,HOLD,99.3,40.7,,
TCS,2049.5,HOLD,-1/6,HOLD,95.4,41.0,,
INFY,1050.8,HOLD,-1/6,HOLD,81.6,44.1,,
ICICIBANK,1380.7,BUY,+3/6,HOLD,94.6,57.9,1341.48,1459.13
WIPRO,172.76,HOLD,-2/6,HOLD,91.3,35.8,,
AXISBANK,1297.6,SELL,-3/6,HOLD,91.5,39.4,1340.09,1212.62
