Symbol,Price (₹),Signal,Rule score,ML signal,ML conf %,RSI,Stop Loss (₹),Target (₹)
SBIN,1002.7,HOLD,+0/6,HOLD,98.8,53.8,,
HDFCBANK,738.35,SELL,-3/6,HOLD,94.6,38.2,761.13,692.79
RELIANCE,1269.2,SELL,-3/6,HOLD,95.5,30.7,1305.63,1196.35
TCS,2151.0,SELL,-3/6,HOLD,91.6,34.7,2262.35,1928.29
INFY,1180.3,BUY,+3/6,HOLD,87.5,47.3,1128.39,1284.11
ICICIBANK,1275.0,HOLD,-2/6,HOLD,94.5,53.2,,
WIPRO,181.67,SELL,-3/6,HOLD,96.5,31.9,192.8,159.41
AXISBANK,1292.4,HOLD,+1/6,HOLD,92.3,54.5,,
